#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Coverage,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Date,Source Name,Unit Location,Note 1
92,ENTRY_FOYER,Entry/Foyer,Seal & paint baseboard - two coats,5.00,Average,70.00,122.50,0.00,1.75,Building,0.64,$147.76,15.00,Age/Condition,40.83,Yes,106.93,Yes,No,PNT,B1SP,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
93,ENTRY_FOYER,Entry/Foyer,"Mask and prep for paint - plastic, paper, tape (per LF)",5.00,Average,85.25,137.25,0.00,1.61,Building,1.61,$166.64,15.00,Age/Condition,45.75,Yes,120.89,Yes,No,PNT,MASKLF,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
94,ENTRY_FOYER,Entry/Foyer,Floor prep (scrape rubber back residue),0.00,Average,594.12,457.47,0.00,0.77,Building,0.00,$548.97,10.00,Percent,0.00,Yes,548.97,Yes,No,FCC,FP,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
95,ENTRY_FOYER,Entry/Foyer,"Tear out wet non-salvageable carpet, cut & bag for disp.",44.00,Average,594.12,421.83,0.00,0.71,Building,3.33,$510.18,0.00,Age/Condition,0.00,Yes,510.18,Yes,No,WTR,FCC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
96,ENTRY_FOYER,Entry/Foyer,Glue down carpet - heavy traffic,10.00,Average,683.24,"3,477.69",0.00,5.09,Building,208.05,"$4,422.90",10.00,Age/Condition,"1,738.85",Yes,"2,684.05",Yes,No,FCC,GDC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,15 % waste added for Carpet.
97,ENTRY_FOYER,Entry/Foyer,Final cleaning - construction - Commercial,44.00,Average,594.12,148.53,0.00,0.25,Building,12.48,$190.71,0.00,Age/Condition,0.00,Yes,190.71,Yes,No,CLN,FINALC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
98,ENTRY_FOYER,Entry/Foyer,Content Manipulation charge - per hour,44.00,Average,3.00,148.29,0.00,49.43,Building,0.00,$177.95,0.00,Age/Condition,0.00,Yes,177.95,Yes,No,CON,LAB,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
99,DINING,Dining,"Tear out wet drywall, cleanup, bag for disposal",44.00,Average,"6,092.45","7,189.09",0.00,1.18,Building,89.56,"$8,734.39",0.00,Age/Condition,0.00,Yes,"8,734.39",Yes,No,WTR,DRYW,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
100,DINING,Dining,"Tear out wet drywall, cleanup, bag, per LF - up to 4' tall",44.00,Average,28.00,172.76,0.00,6.17,Building,1.61,$209.25,0.00,Age/Condition,0.00,Yes,209.25,Yes,No,WTR,DRYW4,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
101,DINING,Dining,Apply anti-microbial agent to more than the ceiling,44.00,Average,"2,934.89",939.16,0.00,0.32,Building,10.27,"$1,139.33",0.00,Age/Condition,0.00,Yes,"1,139.33",Yes,No,WTR,GRM,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
102,DINING,Dining,Tear out and bag wet insulation,44.00,Average,"2,130.48","2,045.26",0.00,0.96,Building,11.93,"$2,468.63",0.00,Age/Condition,0.00,Yes,"2,468.63",Yes,No,WTR,INS,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
103,DINING,Dining,Tear out baseboard,44.00,Average,165.89,101.19,0.00,0.61,Building,0.00,$121.43,0.00,Age/Condition,0.00,Yes,121.43,Yes,No,WTR,BASE,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
104,DINING,Dining,"Tear out wet non-salvageable carpet, cut & bag for disp.",44.00,Average,"2,115.19","1,501.78",0.00,0.71,Building,11.85,"$1,816.37",0.00,Age/Condition,0.00,Yes,"1,816.37",Yes,No,WTR,FCC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
105,DINING,Dining,Cold air return cover - Extra large,0.00,Average,4.00,234.16,0.00,58.54,Building,8.07,$290.67,25.00,Percent,0.00,Yes,290.67,Yes,No,HVC,CA>>,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
106,DINING,Dining,Heat/AC register - Mechanically attached,0.00,Average,6.00,176.94,0.00,29.49,Building,3.79,$216.87,25.00,Percent,0.00,Yes,216.87,Yes,No,HVC,REG,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
107,DINING,Dining,"110 volt copper wiring run, box and outlet",44.00,Average,2.00,194.50,0.00,97.25,Building,2.76,$236.72,100.00,Age/Condition,78.39,Yes,158.33,Yes,No,ELE,110,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
108,DINING,Dining,"Batt insulation - 10"" - R30 - paper / foil faced",44.00,Average,"2,130.48","3,579.21",0.00,1.68,Building,187.91,"$4,520.54",150.00,Age/Condition,"1,049.90",Yes,"3,470.64",Yes,No,INS,BTF10,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
109,DINING,Dining,"5/8"" - drywall per LF - up to 4' tall",44.00,Average,28.00,539.56,0.00,19.27,Building,5.76,$654.40,150.00,Age/Condition,158.27,Yes,496.13,Yes,No,DRY,LF>5/8,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
110,DINING,Dining,"5/8"" drywall - hung & fire taped only",44.00,Average,"2,130.48","5,517.94",0.00,2.59,Building,96.94,"$6,737.84",150.00,Age/Condition,"1,618.60",Yes,"5,119.24",Yes,No,DRY,5/8FT,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
111,DINING,Dining,"5/8"" drywall - hung, taped, ready for texture",44.00,Average,"2,130.48","6,199.70",0.00,2.91,Building,104.39,"$7,564.91",150.00,Age/Condition,"1,818.58",Yes,"5,746.33",Yes,No,DRY,5/8-,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
112,DINING,Dining,Texture drywall - heavy hand texture,44.00,Average,"2,130.48","3,621.82",0.00,1.70,Building,28.34,"$4,380.18",150.00,Age/Condition,"1,062.40",Yes,"3,317.78",Yes,No,DRY,TEX+,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
113,DINING,Dining,Texture drywall - light hand texture,44.00,Average,818.41,941.17,0.00,1.15,Building,4.58,"$1,134.91",150.00,Age/Condition,276.08,Yes,858.83,Yes,No,DRY,TEX,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
114,DINING,Dining,"Hat channel, 16"" OC",44.00,Average,804.41,"2,083.43",0.00,2.59,Building,26.46,"$2,531.87",150.00,Age/Condition,429.45,Yes,"2,102.42",Yes,No,DRY,HC,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
115,DINING,Dining,Seal the ceiling w/PVA primer - one coat,0.00,Average,"2,130.48","1,470.03",0.00,0.69,Building,8.95,"$1,774.78",15.00,Percent,0.00,Yes,"1,774.78",Yes,No,PNT,S-,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
116,DINING,Dining,Texture drywall - smooth / skim coat,0.00,Average,"2,130.48","4,047.91",0.00,1.90,Building,19.39,"$4,880.76",150.00,Percent,0.00,Yes,"4,880.76",Yes,No,DRY,TEX++,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
117,DINING,Dining,Paint the ceiling - two coats,0.00,Average,"2,130.48","2,513.97",0.00,1.18,Building,46.23,"$3,072.24",15.00,Percent,0.00,Yes,"3,072.24",Yes,No,PNT,P2,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
118,DINING,Dining,"Crown molding - 5 1/4""",0.00,Average,265.97,"1,930.94",0.00,7.26,Building,64.79,"$2,394.87",150.00,Percent,0.00,Yes,"2,394.87",Yes,No,FNC,CWN5,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
119,DINING,Dining,"Paint crown molding, oversized - two coats",0.00,Average,265.97,497.36,0.00,1.87,Building,3.91,$601.53,15.00,Percent,0.00,Yes,601.53,Yes,No,PNT,CWN>2,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
120,DINING,Dining,Carbon monoxide detector,0.00,Average,1.00,97.95,0.00,97.95,Building,2.87,$121.00,10.00,Percent,0.00,Yes,121.00,Yes,No,ELE,CO,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
121,DINING,Dining,Recessed light fixture,0.00,Average,22.00,"3,491.84",0.00,158.72,Building,54.70,"$4,255.84",20.00,Percent,0.00,Yes,"4,255.84",Yes,No,LIT,RC,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
122,DINING,Dining,Hanging light fixture - Premium grade,0.00,Average,6.00,"1,097.88",0.00,182.98,Building,43.37,"$1,369.51",20.00,Percent,0.00,Yes,"1,369.51",Yes,No,LIT,HG++,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
123,DINING,Dining,Public Address Speaker - ceiling/wall mount,0.00,Average,1.00,251.82,0.00,251.82,Building,5.09,$308.29,20.00,Percent,0.00,Yes,308.29,Yes,No,ELS,PASP-,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
124,DINING,Dining,"1/2"" drywall - hung, taped, ready for texture",0.00,Average,"1,448.23","4,011.60",0.00,2.77,Building,62.85,"$4,889.35",150.00,Percent,0.00,Yes,"4,889.35",Yes,No,DRY,1/2-,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
125,DINING,Dining,Texture drywall - heavy hand texture,0.00,Average,"1,448.23","2,461.99",0.00,1.70,Building,19.26,"$2,977.51",150.00,Percent,0.00,Yes,"2,977.51",Yes,No,DRY,TEX+,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
126,DINING,Dining,Seal the walls w/PVA primer - one coat,0.00,Average,"1,448.23",999.28,0.00,0.69,Building,6.08,"$1,206.44",15.00,Percent,0.00,Yes,"1,206.44",Yes,No,PNT,S-,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
127,DINING,Dining,Paint the walls - two coats - 2 colors,0.00,Average,"1,448.23","2,099.93",0.00,1.45,Building,31.43,"$2,557.62",15.00,Percent,0.00,Yes,"2,557.62",Yes,No,PNT,P2+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
128,DINING,Dining,Paint chair rail - two coats,0.00,Average,197.89,340.37,0.00,1.72,Building,2.49,$411.44,15.00,Percent,0.00,Yes,411.44,Yes,No,PNT,CHR2,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
129,DINING,Dining,Acoustical wall panels - diffusing,0.00,Average,289.65,"5,723.48",0.00,19.76,Building,309.81,"$7,239.95",150.00,Percent,0.00,Yes,"7,239.95",Yes,No,PNL,DIF,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
130,DINING,Dining,"Chair rail - oversized - 3 1/4""",0.00,Average,197.89,777.71,0.00,3.93,Building,23.69,$961.68,150.00,Percent,0.00,Yes,961.68,Yes,No,FNC,CHR>,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
131,DINING,Dining,"Wood door frame & trim (for a 2"" x 6"" wall)",0.00,Average,234.00,"3,821.22",0.00,16.33,Building,158.07,"$4,775.15",100.00,Percent,0.00,Yes,"4,775.15",Yes,No,DOR,WF6,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
132,DINING,Dining,Seal & paint trim - two coats,0.00,Average,234.00,393.12,0.00,1.68,Building,2.29,$474.49,15.00,Percent,0.00,Yes,474.49,Yes,No,PNT,TRIM,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
133,DINING,Dining,"Mirror - 1/4"" plate glass",0.00,Average,72.00,"1,332.00",0.00,18.50,Building,59.47,"$1,669.77",40.00,Percent,0.00,Yes,"1,669.77",Yes,No,MSD,AV,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,Decorative Wall mirror diamonds
134,DINING,Dining,Judges paneling FAUX - flat panel w/ molding - hardwood,0.00,Average,140.00,"4,488.40",0.00,32.06,Building,90.45,"$5,494.63",150.00,Percent,0.00,Yes,"5,494.63",Yes,No,FNC,JPF+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,"Wall decorative judges panel is fabricated on drywall and requires trim carpenter to center, space and design to meet symmetrical aesthetics."
135,DINING,Dining,"Door opening (jamb & casing) - 60"" or wider - stain grade",0.00,Average,13.00,"4,314.96",0.00,331.92,Building,210.05,"$5,430.03",150.00,Percent,0.00,Yes,"5,430.03",Yes,No,FNC,DOP>>+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
136,DINING,Dining,Outlet or switch cover - High grade,0.00,Average,20.00,146.20,0.00,7.31,Building,5.10,$181.56,25.00,Percent,0.00,Yes,181.56,Yes,No,ELE,OSCOV+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
137,DINING,Dining,Exit sign - internal power,0.00,Average,2.00,586.70,0.00,293.35,Building,34.17,$745.05,150.00,Percent,0.00,Yes,745.05,Yes,No,LIT,EXIT+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
138,DINING,Dining,Clean stud wall - Heavy,44.00,Average,65.84,85.59,0.00,1.30,Building,7.29,$110.02,0.00,Age/Condition,0.00,Yes,110.02,Yes,No,CLN,STD+,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
139,DINING,Dining,Seal & paint baseboard - two coats,5.00,Average,165.89,290.31,0.00,1.75,Building,1.51,$350.18,15.00,Age/Condition,96.77,Yes,253.41,Yes,No,PNT,B1SP,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
140,DINING,Dining,"Mask and prep for paint - plastic, paper, tape (per LF)",5.00,Average,265.97,428.21,0.00,1.61,Building,5.03,$519.88,15.00,Age/Condition,142.74,Yes,377.14,Yes,No,PNT,MASKLF,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
141,DINING,Dining,Carpenter - General Framer - per hour,0.00,Average,45.00,"3,919.05",0.00,87.09,Building,0.00,"$4,702.87",0.00,Percent,0.00,Yes,"4,702.87",Yes,No,FRM,LAB,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,"Not Cabinet, but Furring framing needed to be repaired as the divider wall framing needed to be rebuilt to repair drywall between dining hall divider. New furring needed to replace damaged metal and wood frame. Damaged during demo."
142,DINING,Dining,Contents - move out then reset - Extra large room,0.00,Average,3.00,647.10,0.00,215.70,Building,0.00,$776.52,0.00,Percent,0.00,Yes,776.52,Yes,No,CON,ROOM>>,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
143,DINING,Dining,"Baseboard - 6""",0.00,Average,197.89,"1,286.29",0.00,6.50,Building,48.76,"$1,602.07",150.00,Percent,0.00,Yes,"1,602.07",Yes,No,FNC,B6FJ,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
144,DINING,Dining,Paint baseboard - two coats,0.00,Average,197.89,338.39,0.00,1.71,Building,2.35,$408.90,15.00,Percent,0.00,Yes,408.90,Yes,No,PNT,B2,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
145,DINING,Dining,Floor prep (scrape rubber back residue),0.00,Average,"2,115.19","1,628.70",0.00,0.77,Building,0.00,"$1,954.44",10.00,Percent,0.00,Yes,"1,954.44",Yes,No,FCC,FP,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
146,DINING,Dining,Glue down carpet - heavy traffic,10.00,Average,"2,432.47","12,381.27",0.00,5.09,Building,740.69,"$15,746.36",10.00,Age/Condition,"6,190.64",Yes,"9,555.72",Yes,No,FCC,GDC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,15 % waste added for Carpet.
147,DINING,Dining,Tile floor covering,0.00,Average,300.00,"4,113.00",0.00,13.71,Building,101.22,"$5,057.06",100.00,Age/Condition,0.00,Yes,"5,057.06",Yes,No,FCT,AV,PAULGAGN,,2022-12-15,,RWGC_100_CLUB,
148,DINING,Dining,Vinyl - metal transition strip,0.00,Average,165.89,696.73,0.00,4.20,Building,15.44,$854.61,50.00,Age/Condition,0.00,Yes,854.61,Yes,No,FCV,EDGE,PAULGAGN,,2022-12-15,,RWGC_100_CLUB,
149,DINING,Dining,Final cleaning - construction - Commercial,0.00,Average,"2,115.19",528.80,0.00,0.25,Building,44.42,$678.98,0.00,Percent,0.00,Yes,678.98,Yes,No,CLN,FINALC,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
150,DINING,Dining,Content Manipulation charge - per hour,44.00,Average,8.00,395.44,0.00,49.43,Building,0.00,$474.52,0.00,Age/Condition,0.00,Yes,474.52,Yes,No,CON,LAB,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
151,MERCHANDISE,Merchandise,Remove wet suspended ceiling tile and bag - Cat 3,44.00,Average,444.13,319.77,0.00,0.72,Building,2.18,$386.35,0.00,Age/Condition,0.00,Yes,386.35,Yes,No,WTR,ACTSS,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
152,MERCHANDISE,Merchandise,"Tear out wet drywall, cleanup, bag for disposal",44.00,Average,130.00,153.40,0.00,1.18,Building,1.91,$186.37,0.00,Age/Condition,0.00,Yes,186.37,Yes,No,WTR,DRYW,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
153,MERCHANDISE,Merchandise,"Tear out wet drywall, cleanup, bag, per LF - up to 2' tall",44.00,Average,71.83,309.59,0.00,4.31,Building,2.06,$373.99,0.00,Age/Condition,0.00,Yes,373.99,Yes,No,WTR,DRYWLF,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
154,MERCHANDISE,Merchandise,Apply anti-microbial agent to more than the ceiling,44.00,Average,717.79,229.69,0.00,0.32,Building,2.51,$278.64,0.00,Age/Condition,0.00,Yes,278.64,Yes,No,WTR,GRM,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
155,MERCHANDISE,Merchandise,Tear out and bag wet insulation,44.00,Average,516.96,496.28,0.00,0.96,Building,2.90,$599.02,0.00,Age/Condition,0.00,Yes,599.02,Yes,No,WTR,INS,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
156,MERCHANDISE,Merchandise,Tear out trim,44.00,Average,626.79,382.34,0.00,0.61,Building,0.00,$458.80,0.00,Age/Condition,0.00,Yes,458.80,Yes,No,WTR,TRI,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
157,MERCHANDISE,Merchandise,Tear out baseboard,44.00,Average,84.83,51.75,0.00,0.61,Building,0.00,$62.11,0.00,Age/Condition,0.00,Yes,62.11,Yes,No,WTR,BASE,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
158,MERCHANDISE,Merchandise,"Tear out wet non-salvageable carpet, cut & bag for disp.",44.00,Average,444.13,315.33,0.00,0.71,Building,2.49,$381.38,0.00,Age/Condition,0.00,Yes,381.38,Yes,No,WTR,FCC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
159,MERCHANDISE,Merchandise,Cold air return cover - Extra large,0.00,Average,1.00,58.54,0.00,58.54,Building,2.02,$72.68,25.00,Percent,0.00,Yes,72.68,Yes,No,HVC,CA>>,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
160,MERCHANDISE,Merchandise,Heat/AC register - Mechanically attached,0.00,Average,3.00,88.47,0.00,29.49,Building,1.89,$108.44,25.00,Percent,0.00,Yes,108.44,Yes,No,HVC,REG,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
161,MERCHANDISE,Merchandise,"Batt insulation - 10"" - R30 - paper / foil faced",44.00,Average,444.13,746.14,0.00,1.68,Building,39.17,$942.37,150.00,Age/Condition,218.87,Yes,723.50,Yes,No,INS,BTF10,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
162,MERCHANDISE,Merchandise,Suspended ceiling system - High grade - 2' x 2',0.00,Average,444.13,"2,802.46",0.00,6.31,Building,88.91,"$3,469.65",150.00,Percent,0.00,Yes,"3,469.65",Yes,No,ACT,STG2+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
163,MERCHANDISE,Merchandise,"Crown molding - 5 1/4"" stain grade",0.00,Average,90.83,838.36,0.00,9.23,Building,33.44,"$1,046.16",150.00,Percent,0.00,Yes,"1,046.16",Yes,No,FNC,CWN5+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
164,MERCHANDISE,Merchandise,Carbon monoxide detector,0.00,Average,1.00,97.95,0.00,97.95,Building,2.87,$121.00,10.00,Percent,0.00,Yes,121.00,Yes,No,ELE,CO,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
165,MERCHANDISE,Merchandise,Light bar - 3 lights - High grade,0.00,Average,1.00,202.44,0.00,202.44,Building,7.80,$252.30,20.00,Percent,0.00,Yes,252.30,Yes,No,LIT,BAR3+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
166,MERCHANDISE,Merchandise,Light bar - 3 lights - High grade,0.00,Average,1.00,202.44,0.00,202.44,Building,7.80,$252.30,20.00,Percent,0.00,Yes,252.30,Yes,No,LIT,BAR3+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
167,MERCHANDISE,Merchandise,Light bar - 3 lights - High grade,0.00,Average,1.00,202.44,0.00,202.44,Building,7.80,$252.30,20.00,Percent,0.00,Yes,252.30,Yes,No,LIT,BAR3+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
168,MERCHANDISE,Merchandise,Recessed light fixture,0.00,Average,10.00,"1,587.20",0.00,158.72,Building,24.86,"$1,934.48",20.00,Percent,0.00,Yes,"1,934.48",Yes,No,LIT,RC,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
169,MERCHANDISE,Merchandise,Track lighting - track only,10.00,Average,12.00,364.08,0.00,30.34,Building,4.51,$442.29,20.00,Age/Condition,153.42,Yes,288.87,Yes,No,LIT,TRK,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
170,MERCHANDISE,Merchandise,Fixture (can) for track lighting,10.00,Average,9.00,338.04,0.00,37.56,Building,12.45,$420.59,20.00,Age/Condition,154.71,Yes,265.88,Yes,No,LIT,TRKCN,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
171,MERCHANDISE,Merchandise,Ceiling fan without light,10.00,Average,2.00,594.16,0.00,297.08,Building,12.25,$727.71,20.00,Age/Condition,268.29,Yes,459.42,Yes,No,LIT,FN,STAPLES1,,2022-11-04,,RWGC_100_CLUB,
172,MERCHANDISE,Merchandise,Public Address Speaker - ceiling/wall mount,0.00,Average,1.00,251.82,0.00,251.82,Building,5.09,$308.29,20.00,Percent,0.00,Yes,308.29,Yes,No,ELS,PASP-,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
173,MERCHANDISE,Merchandise,"Sheathing - plywood - 1/2"" CDX",0.00,Average,240.00,813.60,0.00,3.39,Building,23.86,"$1,004.96",150.00,Age/Condition,0.00,Yes,"1,004.96",Yes,No,FRM,SH1/2,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,Ext Wall sheathing on CMU battens water damaged and warping
174,MERCHANDISE,Merchandise,Clean stud wall - Heavy,44.00,Average,273.67,355.77,0.00,1.30,Building,30.30,$457.31,0.00,Age/Condition,0.00,Yes,457.31,Yes,No,CLN,STD+,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
175,MERCHANDISE,Merchandise,"1/2"" drywall - hung, taped, ready for texture",0.00,Average,"1,736.67","4,810.58",0.00,2.77,Building,75.37,"$5,863.15",150.00,Percent,0.00,Yes,"5,863.15",Yes,No,DRY,1/2-,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,2 Layers 1/2 Drywall
176,MERCHANDISE,Merchandise,Texture drywall - smooth / skim coat,0.00,Average,868.33,"1,649.83",0.00,1.90,Building,7.90,"$1,989.27",150.00,Percent,0.00,Yes,"1,989.27",Yes,No,DRY,TEX++,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
177,MERCHANDISE,Merchandise,Seal the walls w/latex based stain blocker - one coat,0.00,Average,868.33,616.51,0.00,0.71,Building,4.86,$745.65,15.00,Percent,0.00,Yes,745.65,Yes,No,PNT,S,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
178,MERCHANDISE,Merchandise,Paint the walls - two coats - 2 colors,0.00,Average,868.33,"1,259.08",0.00,1.45,Building,18.84,"$1,533.50",15.00,Percent,0.00,Yes,"1,533.50",Yes,No,PNT,P2+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
179,MERCHANDISE,Merchandise,"Chair rail - oversized - 3 1/4"" stain grade - w/detail",0.00,Average,84.83,408.88,0.00,4.82,Building,15.44,$509.18,150.00,Percent,0.00,Yes,509.18,Yes,No,FNC,CHR>++,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
180,MERCHANDISE,Merchandise,"Clean picture - frame, glass & back only - Light clean",0.00,Average,18.00,81.72,0.00,4.54,Building,7.22,$105.34,0.00,Percent,0.00,Yes,105.34,Yes,No,CWH,PIC-,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
181,MERCHANDISE,Merchandise,Judges paneling - flat panel w/ molding - hardwood,0.00,Average,40.00,"1,282.40",0.00,32.06,Building,25.84,"$1,569.88",150.00,Percent,0.00,Yes,"1,569.88",Yes,No,FNC,JPF+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,Pro Shop Counter is a framed typical Judges panel architecture with a 4 piece baseboard and FAUX chair rail judges rectangle
182,MERCHANDISE,Merchandise,Window trim set (casing & stop) - stain grade,0.00,Average,64.00,576.00,0.00,9.00,Building,19.71,$714.85,150.00,Percent,0.00,Yes,714.85,Yes,No,FNC,WOP+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
183,MERCHANDISE,Merchandise,Window sill - stain grade,0.00,Average,16.00,71.84,0.00,4.49,Building,1.89,$88.47,150.00,Percent,0.00,Yes,88.47,Yes,No,FNC,SILL+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
184,MERCHANDISE,Merchandise,Add. cost to pre-stain door/window trim & jamb (per side),0.00,Average,3.00,48.78,0.00,16.26,Building,0.27,$58.87,15.00,Percent,0.00,Yes,58.87,Yes,No,PNT,DORTP,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
185,MERCHANDISE,Merchandise,Add. cost pre-stain door/window trim & jamb-Lrg (per side),0.00,Average,2.00,38.26,0.00,19.13,Building,0.21,$46.17,15.00,Percent,0.00,Yes,46.17,Yes,No,PNT,DORTP>,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
186,MERCHANDISE,Merchandise,"Wood door frame & trim (for a 2"" x 6"" wall)",0.00,Average,144.00,"2,351.52",0.00,16.33,Building,97.27,"$2,938.55",100.00,Percent,0.00,Yes,"2,938.55",Yes,No,DOR,WF6,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,Solid wood stain grade requires 24LF boards cut to length trim for each opening
187,MERCHANDISE,Merchandise,Stain & finish door/window trim & jamb - Large (per side),0.00,Average,6.00,333.84,0.00,55.64,Building,3.18,$404.42,15.00,Percent,0.00,Yes,404.42,Yes,No,PNT,DORTS>,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
188,MERCHANDISE,Merchandise,Postal - slat wall,0.00,Average,105.00,"1,097.25",0.00,10.45,Building,36.16,"$1,360.11",50.00,Percent,0.00,Yes,"1,360.11",Yes,No,CAB,PSLAT,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,Slatwall display for hanging merchandise
189,MERCHANDISE,Merchandise,Outlet or switch cover - High grade,0.00,Average,22.00,160.82,0.00,7.31,Building,5.61,$199.71,25.00,Percent,0.00,Yes,199.71,Yes,No,ELE,OSCOV+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
190,MERCHANDISE,Merchandise,"Window blind - wood - 2"" - 14.1 to 20 SF - High grade",0.00,Average,4.00,958.32,0.00,239.58,Building,47.11,"$1,206.51",5.00,Percent,0.00,Yes,"1,206.51",Yes,No,WDT,BLW2>+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
